cluster,id_dep,departamento,id_region,region,fuente_gps,cluster_urb_rur,lat,lon,alt_gps,alt_dem
1392,15,boyaca,2,oriental,GPS,U,5.97984173813,-74.56886154220,157.00000000000,145.00000000000
1395,15,boyaca,2,oriental,GPS,U,5.95894200000,-74.59020800000,155.00000000000,143.00000000000
1432,15,boyaca,2,oriental,GPS,R,5.53951951421,-72.86712541570,3084.00000000000,3072.00000000000
1435,15,boyaca,2,oriental,GPS,R,5.45912865560,-72.95909503230,3122.00000000000,3110.00000000000
1437,15,boyaca,2,oriental,GPS,R,5.46901373657,-72.97591638840,3125.00000000000,3113.00000000000
1453,15,boyaca,2,oriental,GPS,R,5.65845488848,-73.76056742740,2585.00000000000,2573.00000000000
1484,25,cundinamarca,2,oriental,GPS,U,4.60542700000,-74.22859400000,2572.00000000000,2560.00000000000
1552,25,cundinamarca,2,oriental,GPS,U,4.85757050424,-74.54239701410,1380.00000000000,1368.00000000000
1559,25,cundinamarca,2,oriental,GPS,U,4.70742462230,-74.22598687700,2556.00000000000,2544.00000000000
1606,25,cundinamarca,2,oriental,GPS,R,4.40515994405,-74.65484847620,371.00000000000,359.00000000000
1638,25,cundinamarca,2,oriental,GPS,R,5.49917774544,-73.83870823060,2560.00000000000,2548.00000000000
1683,50,meta,2,oriental,GPS,U,4.13041446983,-73.57979512940,404.00000000000,392.00000000000
1692,50,meta,2,oriental,GPS,U,4.12893932594,-73.62494713670,471.00000000000,459.00000000000
1699,50,meta,2,oriental,GPS,U,4.11974261915,-73.62400533590,432.00000000000,420.00000000000
1709,50,meta,2,oriental,GPS,U,4.12566798858,-73.63341513410,464.00000000000,452.00000000000
1715,50,meta,2,oriental,GPS,U,4.08318226542,-73.67343161880,451.00000000000,439.00000000000
1728,50,meta,2,oriental,GPS,U,3.46240568804,-73.62186585190,310.00000000000,298.00000000000
1758,50,meta,2,oriental,GPS,R,4.19116779079,-73.47222026510,343.00000000000,331.00000000000
1762,50,meta,2,oriental,GPS,R,3.08050879863,-74.23989999880,529.00000000000,517.00000000000
1766,50,meta,2,oriental,GPS,R,3.24720121363,-74.19294088470,727.00000000000,715.00000000000
1776,50,meta,2,oriental,GPS,R,3.35421781967,-73.49522235590,259.00000000000,247.00000000000
1777,50,meta,2,oriental,GPS,R,3.48221775183,-73.65308690170,319.00000000000,307.00000000000
1847,5,antioquia,3,central,GPS,U,6.26450351997,-75.61516846950,1717.00000000000,1705.00000000000
1876,5,antioquia,3,central,GPS,U,6.24035998019,-75.58569693390,1529.00000000000,1517.00000000000
1882,5,antioquia,3,central,GPS,U,6.26808648544,-75.59542924050,1535.00000000000,1523.00000000000
2042,5,antioquia,3,central,MIS,U,0.00000000000,0.00000000000,9999.00000000000,9999.00000000000
2058,5,antioquia,3,central,GPS,U,6.27914457674,-75.43716212460,2159.00000000000,2147.00000000000
2082,5,antioquia,3,central,GPS,R,5.88323450281,-75.99790723850,1419.00000000000,1407.00000000000
2102,5,antioquia,3,central,GPS,R,8.18869100000,-76.36878400000,267.00000000000,255.00000000000
2107,5,antioquia,3,central,GPS,R,7.64473631069,-75.29896745550,99.00000000000,87.00000000000
2122,5,antioquia,3,central,GPS,R,6.21105000000,-74.60714800000,148.00000000000,136.00000000000
2164,17,caldas,3,central,GPS,U,5.06708227643,-75.50692084530,2058.00000000000,2070.00000000000
2226,17,caldas,3,central,GPS,U,5.40941896479,-75.48494441040,1781.00000000000,1769.00000000000
2307,17,caldas,3,central,GPS,R,5.14444372964,-75.48372468170,1737.00000000000,1725.00000000000
2435,66,risaralda,3,central,GPS,U,4.92676700000,-75.74036900000,1563.00000000000,1551.00000000000
2450,66,risaralda,3,central,GPS,U,5.08851835304,-75.95590258120,1586.00000000000,1574.00000000000
2500,66,risaralda,3,central,GPS,R,5.19141500000,-75.86144900000,1421.00000000000,1433.00000000000
2744,73,tolima,3,central,GPS,U,4.15180811796,-74.88420415840,336.00000000000,324.00000000000
2752,73,tolima,3,central,GPS,U,3.73506873131,-75.47623939760,866.00000000000,854.00000000000
2768,73,tolima,3,central,GPS,U,4.02119155810,-74.97207505660,323.00000000000,311.00000000000
2802,73,tolima,3,central,GPS,R,3.59128793225,-75.51713732920,668.00000000000,656.00000000000
2816,73,tolima,3,central,GPS,R,3.89212463616,-74.86346030580,333.00000000000,321.00000000000
2841,41,huila,3,central,GPS,U,2.96911688366,-75.28961563900,443.00000000000,431.00000000000
2861,41,huila,3,central,GPS,U,2.94963275472,-75.23818796730,569.00000000000,581.00000000000
2865,41,huila,3,central,GPS,U,2.94322705257,-75.25319311320,593.00000000000,581.00000000000
2877,41,huila,3,central,GPS,U,1.86438393425,-76.04483028900,1281.00000000000,1269.00000000000
2891,41,huila,3,central,GPS,U,1.93172951181,-76.22113981320,1795.00000000000,1783.00000000000
2901,41,huila,3,central,GPS,U,2.52274055979,-75.29830709660,1028.00000000000,1016.00000000000
2939,41,huila,3,central,GPS,R,1.84815693903,-76.22112267070,1236.00000000000,1224.00000000000
3004,18,caqueta,3,central,GPS,U,2.11840416001,-74.75707941950,288.00000000000,276.00000000000
3009,18,caqueta,3,central,GPS,U,2.13070382572,-74.76244794500,289.00000000000,277.00000000000
3023,18,caqueta,3,central,GPS,U,1.28073232636,-75.51016461490,233.00000000000,221.00000000000
3026,18,caqueta,3,central,GPS,U,1.28334073174,-75.51115052170,201.00000000000,213.00000000000
3027,18,caqueta,3,central,GPS,U,1.29751385804,-75.50083070820,231.00000000000,219.00000000000
3039,18,caqueta,3,central,GAZ,R,1.67744588902,-74.46443156480,301.00000000000,289.00000000000
3064,18,caqueta,3,central,GPS,R,1.05671482553,-75.40134325320,224.00000000000,212.00000000000
3065,18,caqueta,3,central,GPS,R,1.10282743816,-75.44416818160,223.00000000000,211.00000000000
3126,76,valle,4,pacifica,GPS,U,3.47708790789,-76.50830933640,967.00000000000,955.00000000000
3159,76,valle,4,pacifica,GPS,U,3.41753832582,-76.52320942470,971.00000000000,959.00000000000
3193,76,valle,4,pacifica,GPS,U,3.44461824197,-76.48700892000,963.00000000000,951.00000000000
3234,76,valle,4,pacifica,GPS,U,3.37737643465,-76.53474753940,1012.00000000000,1000.00000000000
3245,76,valle,4,pacifica,GPS,U,3.41960734565,-76.53330235940,978.00000000000,966.00000000000
3248,76,valle,4,pacifica,GPS,U,3.41002239553,-76.53986848200,978.00000000000,966.00000000000
3258,76,valle,4,pacifica,GPS,U,3.42377965903,-76.47316621960,962.00000000000,950.00000000000
3272,76,valle,4,pacifica,GPS,U,3.89048100000,-77.06698800000,24.00000000000,12.00000000000
3280,76,valle,4,pacifica,GPS,U,3.87890085840,-77.02927001000,23.00000000000,11.00000000000
3308,76,valle,4,pacifica,GPS,U,3.53026619861,-76.29718457630,1019.00000000000,1007.00000000000
3373,76,valle,4,pacifica,GPS,U,3.76172842723,-76.32771630530,993.00000000000,981.00000000000
3400,76,valle,4,pacifica,GPS,R,3.66502920424,-76.47343375050,984.00000000000,996.00000000000
3408,76,valle,4,pacifica,GPS,R,3.53058578359,-76.21893118130,1095.00000000000,1083.00000000000
3421,76,valle,4,pacifica,GPS,R,3.77231904051,-76.47762945090,1352.00000000000,1364.00000000000
3502,19,cauca,4,pacifica,GPS,R,2.14090540937,-76.77642341910,1633.00000000000,1621.00000000000
3551,19,cauca,4,pacifica,GPS,R,2.49411756771,-75.96288003380,1280.00000000000,1268.00000000000
3568,52,narino,4,pacifica,GPS,U,1.19426670072,-77.28406845450,2551.00000000000,2539.00000000000
3573,52,narino,4,pacifica,GPS,U,1.21580970871,-77.30804325840,2608.00000000000,2620.00000000000
3576,52,narino,4,pacifica,GPS,U,1.19250856754,-77.26290782790,2614.00000000000,2602.00000000000
3583,52,narino,4,pacifica,GPS,U,1.22370443507,-77.27158902030,2595.00000000000,2583.00000000000
3624,52,narino,4,pacifica,GPS,R,1.14400559646,-77.26459542390,3126.00000000000,3114.00000000000
3673,52,narino,4,pacifica,GPS,R,1.66376900000,-76.98629200000,2058.00000000000,2046.00000000000
3675,52,narino,4,pacifica,GPS,R,1.30035680205,-77.45668400800,1810.00000000000,1798.00000000000
3685,27,choco,4,pacifica,GPS,U,5.69546195179,-76.65625642800,45.00000000000,33.00000000000
3706,27,choco,4,pacifica,GPS,U,5.69125217167,-76.63571672750,55.00000000000,43.00000000000
3716,27,choco,4,pacifica,GPS,U,4.93598145934,-76.60758537420,76.00000000000,64.00000000000
3722,27,choco,4,pacifica,GPS,U,5.25306170315,-76.57312072910,91.00000000000,79.00000000000
3732,27,choco,4,pacifica,GPS,U,8.51827100000,-77.27378100000,21.00000000000,9.00000000000
3764,27,choco,4,pacifica,GPS,R,5.76627307303,-77.06021348640,60.00000000000,48.00000000000
3804,81,arauca,6,territorios nacionales,GPS,U,7.08079999997,-70.76748671400,141.00000000000,129.00000000000
3826,81,arauca,6,territorios nacionales,GPS,U,7.07166784080,-70.78056347090,120.00000000000,132.00000000000
3931,85,casanare,6,territorios nacionales,GPS,U,5.31645675546,-72.40156745100,329.00000000000,317.00000000000
3948,85,casanare,6,territorios nacionales,GPS,U,5.02349489476,-72.73376709350,472.00000000000,460.00000000000
3952,85,casanare,6,territorios nacionales,GPS,U,5.01789324662,-72.74541766650,467.00000000000,455.00000000000
3965,85,casanare,6,territorios nacionales,GPS,U,5.89588455269,-71.87877826700,281.00000000000,269.00000000000
3972,85,casanare,6,territorios nacionales,GPS,R,5.31029462174,-72.41570426750,320.00000000000,308.00000000000
3980,85,casanare,6,territorios nacionales,GPS,R,5.07127910727,-72.71638834290,484.00000000000,472.00000000000
3984,85,casanare,6,territorios nacionales,GPS,R,5.01259871510,-72.73138222410,456.00000000000,444.00000000000
4002,94,guainia,6,territorios nacionales,GPS,U,3.86778923381,-67.92052683340,107.00000000000,95.00000000000
4014,94,guainia,6,territorios nacionales,GPS,U,3.85976265295,-67.93403140470,109.00000000000,97.00000000000
4057,94,guainia,6,territorios nacionales,GPS,U,3.86939036162,-67.92685293230,113.00000000000,101.00000000000
4066,94,guainia,6,territorios nacionales,GPS,R,3.86403800000,-67.92757300000,100.00000000000,88.00000000000
4072,94,guainia,6,territorios nacionales,GPS,R,3.73203900000,-67.58817600000,85.00000000000,97.00000000000
4077,94,guainia,6,territorios nacionales,GPS,R,3.93348000000,-67.79567100000,108.00000000000,96.00000000000
4151,99,vichada,6,territorios nacionales,GPS,R,6.13249149616,-68.79274898550,68.00000000000,80.00000000000
4254,91,amazonas,6,territorios nacionales,GPS,R,-4.12782036067,-69.97652133450,84.00000000000,72.00000000000
4297,91,amazonas,6,territorios nacionales,GPS,R,-3.85607600000,-70.50782900000,84.00000000000,72.00000000000
4304,86,putumayo,6,territorios nacionales,GPS,U,1.15227307878,-76.64740024240,633.00000000000,621.00000000000
4351,86,putumayo,6,territorios nacionales,GPS,R,1.21547733885,-76.65974596900,1048.00000000000,1036.00000000000
4387,86,putumayo,6,territorios nacionales,GPS,R,0.85010553878,-76.61213379170,339.00000000000,327.00000000000
4398,86,putumayo,6,territorios nacionales,GPS,R,0.53429999973,-77.00870192420,553.00000000000,541.00000000000
4404,95,guaviare,6,territorios nacionales,GPS,U,2.55580573105,-72.63404126760,196.00000000000,184.00000000000
4405,95,guaviare,6,territorios nacionales,GPS,U,2.55700797635,-72.63784449210,196.00000000000,184.00000000000
4407,95,guaviare,6,territorios nacionales,GPS,U,2.55057657496,-72.64537205490,195.00000000000,183.00000000000
4412,95,guaviare,6,territorios nacionales,GPS,U,2.57346704754,-72.63463482280,198.00000000000,186.00000000000
4419,95,guaviare,6,territorios nacionales,GPS,U,2.55634371422,-72.64183117050,196.00000000000,184.00000000000
4431,95,guaviare,6,territorios nacionales,GPS,U,2.56966701971,-72.66174073090,198.00000000000,186.00000000000
4445,95,guaviare,6,territorios nacionales,GPS,U,2.33068625062,-72.61823076870,216.00000000000,204.00000000000
4447,95,guaviare,6,territorios nacionales,GPS,U,2.33141023439,-72.63058931580,213.00000000000,201.00000000000
4454,95,guaviare,6,territorios nacionales,GPS,U,2.32758092691,-72.63785279300,221.00000000000,209.00000000000
4479,95,guaviare,6,territorios nacionales,GPS,R,2.22668886943,-72.82803213620,257.00000000000,245.00000000000
4483,95,guaviare,6,territorios nacionales,GPS,R,2.27195714599,-72.69315058280,233.00000000000,221.00000000000
4487,95,guaviare,6,territorios nacionales,GPS,R,2.16485513936,-72.77223209930,267.00000000000,255.00000000000
4494,95,guaviare,6,territorios nacionales,GPS,R,2.19475306403,-72.63449658070,211.00000000000,199.00000000000
4509,97,vaupes,6,territorios nacionales,GPS,U,1.26198513320,-70.22460594870,183.00000000000,171.00000000000
4522,97,vaupes,6,territorios nacionales,GPS,U,1.25778674588,-70.22666275000,186.00000000000,174.00000000000
4525,97,vaupes,6,territorios nacionales,GPS,U,1.25193381046,-70.22795401000,185.00000000000,173.00000000000
4529,97,vaupes,6,territorios nacionales,GPS,U,1.26061153154,-70.21952214620,183.00000000000,171.00000000000
4534,97,vaupes,6,territorios nacionales,GPS,U,1.24636792553,-70.24454163800,183.00000000000,171.00000000000
4541,97,vaupes,6,territorios nacionales,GPS,R,0.98206658571,-70.10304516370,203.00000000000,191.00000000000
4552,97,vaupes,6,territorios nacionales,GPS,R,1.36754112897,-70.55979062340,193.00000000000,181.00000000000
4565,97,vaupes,6,territorios nacionales,GPS,R,1.22625733463,-70.24040136210,185.00000000000,173.00000000000
4566,97,vaupes,6,territorios nacionales,GPS,R,1.25204562124,-70.23655426020,183.00000000000,171.00000000000
4568,97,vaupes,6,territorios nacionales,GPS,R,1.25669961662,-70.22596458500,183.00000000000,171.00000000000
4573,97,vaupes,6,territorios nacionales,GPS,R,1.26797657647,-70.21921292760,182.00000000000,170.00000000000
4574,97,vaupes,6,territorios nacionales,GPS,R,1.05458050827,-71.29199630100,208.00000000000,196.00000000000
4592,97,vaupes,6,territorios nacionales,GPS,R,1.22507925432,-71.25542015740,215.00000000000,203.00000000000
4706,11,bogota,5,bogota,GPS,U,4.71696363838,-74.12603318120,2561.00000000000,2549.00000000000
4712,11,bogota,5,bogota,GPS,U,4.71016090322,-74.12228270080,2561.00000000000,2549.00000000000
4766,11,bogota,5,bogota,GPS,U,4.63465271653,-74.15829422990,2567.00000000000,2555.00000000000
4780,11,bogota,5,bogota,GPS,U,4.63347999955,-74.15976354500,2560.00000000000,2548.00000000000
4829,11,bogota,5,bogota,GPS,U,4.58708170232,-74.11985030180,2579.00000000000,2567.00000000000
4900,11,bogota,5,bogota,GPS,U,4.74418627883,-74.09934296740,2569.00000000000,2557.00000000000
4916,11,bogota,5,bogota,GPS,U,4.72703964576,-74.09346412600,2591.00000000000,2579.00000000000
4966,11,bogota,5,bogota,GPS,U,4.71658596807,-74.03118736040,2576.00000000000,2564.00000000000
4975,11,bogota,5,bogota,GPS,U,4.69427681468,-74.03374145930,2604.00000000000,2592.00000000000
20,44,la guajira,1,atlantica,GPS,U,11.50762708900,-72.91187051460,36.00000000000,25.00000000000
104,44,la guajira,1,atlantica,GPS,R,11.47535738560,-72.73258468400,11.00000000000,22.00000000000
115,44,la guajira,1,atlantica,GPS,R,10.44586203610,-73.04100867840,563.00000000000,552.00000000000
124,20,cesar,1,atlantica,GPS,U,10.43796312270,-73.25333390340,165.00000000000,154.00000000000
136,20,cesar,1,atlantica,GPS,U,10.44649126980,-73.27205028950,177.00000000000,166.00000000000
139,20,cesar,1,atlantica,GPS,U,10.46695421840,-73.24687643750,173.00000000000,162.00000000000
148,20,cesar,1,atlantica,GPS,U,10.46207968980,-73.26513853280,184.00000000000,173.00000000000
149,20,cesar,1,atlantica,GPS,U,10.46630491130,-73.27113051100,178.00000000000,167.00000000000
156,20,cesar,1,atlantica,GPS,U,10.45284269960,-73.24688322370,154.00000000000,143.00000000000
209,20,cesar,1,atlantica,GPS,R,10.18751092390,-73.55909423490,121.00000000000,110.00000000000
210,20,cesar,1,atlantica,GPS,R,10.21283836540,-73.55579928790,121.00000000000,110.00000000000
229,20,cesar,1,atlantica,GPS,R,10.31823109260,-73.85345580030,352.00000000000,363.00000000000
264,47,magdalena,1,atlantica,GPS,U,11.24142424310,-74.16020419970,23.00000000000,34.00000000000
286,47,magdalena,1,atlantica,GPS,U,11.01614918790,-74.23930389180,18.00000000000,7.00000000000
290,47,magdalena,1,atlantica,GPS,U,11.00309554310,-74.24686931670,16.00000000000,5.00000000000
315,47,magdalena,1,atlantica,GPS,U,10.49909105150,-74.79148772520,20.00000000000,9.00000000000
388,8,atlantico,1,atlantica,GPS,U,10.97076454730,-74.79991393830,49.00000000000,38.00000000000
435,8,atlantico,1,atlantica,GPS,U,10.92774641970,-74.77022492490,31.00000000000,20.00000000000
448,8,atlantico,1,atlantica,GPS,U,10.91754485840,-74.79111805230,43.00000000000,32.00000000000
465,8,atlantico,1,atlantica,GPS,U,10.84745508080,-74.78207969040,22.00000000000,11.00000000000
522,88,san andres y providencia,1,atlantica,GPS,U,12.58150821820,-81.71675006540,14.00000000000,3.00000000000
537,88,san andres y providencia,1,atlantica,GPS,U,12.58323257010,-81.69941111660,15.00000000000,4.00000000000
574,88,san andres y providencia,1,atlantica,GPS,U,12.55908314070,-81.71116638550,15.00000000000,4.00000000000
575,88,san andres y providencia,1,atlantica,GPS,U,12.57372876910,-81.70470990880,15.00000000000,4.00000000000
597,88,san andres y providencia,1,atlantica,GPS,U,12.58106876680,-81.70654778710,32.00000000000,21.00000000000
625,88,san andres y providencia,1,atlantica,GPS,R,12.56040139000,-81.72837592830,74.00000000000,63.00000000000
654,13,bolivar,1,atlantica,GPS,U,10.40156522420,-75.51407448020,19.00000000000,8.00000000000
718,13,bolivar,1,atlantica,GPS,U,10.24484700000,-74.93140000000,20.00000000000,9.00000000000
766,70,sucre,1,atlantica,GPS,U,9.31862176606,-75.39270754530,214.00000000000,203.00000000000
782,70,sucre,1,atlantica,GPS,U,9.33547486857,-75.37978625230,202.00000000000,191.00000000000
847,70,sucre,1,atlantica,GPS,R,8.42748000000,-74.56002700000,36.00000000000,25.00000000000
853,70,sucre,1,atlantica,GPS,R,8.35620848305,-74.76288697160,36.00000000000,25.00000000000
1081,54,norte de santander,2,oriental,GPS,U,7.85874961717,-72.53043556530,359.00000000000,348.00000000000
1086,54,norte de santander,2,oriental,GPS,U,7.92838530631,-72.52125852760,310.00000000000,321.00000000000
1106,54,norte de santander,2,oriental,GPS,U,7.82073158249,-72.48186403780,429.00000000000,440.00000000000
1125,54,norte de santander,2,oriental,GPS,U,8.24634279989,-73.35604305440,1177.00000000000,1166.00000000000
1346,15,boyaca,2,oriental,GPS,U,5.52073555341,-73.35829695050,2737.00000000000,2726.00000000000
1365,15,boyaca,2,oriental,GPS,U,5.69690398612,-72.92715213170,2513.00000000000,2524.00000000000
1380,15,boyaca,2,oriental,GPS,U,5.81521700377,-73.05369292530,2565.00000000000,2554.00000000000
1419,15,boyaca,2,oriental,GPS,R,5.68596109913,-72.92613183640,2637.00000000000,2626.00000000000
1454,15,boyaca,2,oriental,GPS,R,5.66228425176,-73.72545418680,2848.00000000000,2837.00000000000
1457,15,boyaca,2,oriental,GPS,R,5.63884400931,-73.31152904690,2759.00000000000,2748.00000000000
1497,25,cundinamarca,2,oriental,MIS,U,0.00000000000,0.00000000000,9999.00000000000,9999.00000000000
1505,25,cundinamarca,2,oriental,MIS,U,0.00000000000,0.00000000000,9999.00000000000,9999.00000000000
1542,25,cundinamarca,2,oriental,GPS,U,4.29059885048,-74.79932519490,284.00000000000,273.00000000000
1587,25,cundinamarca,2,oriental,GPS,U,5.48881254958,-73.85399675080,2576.00000000000,2565.00000000000
1592,25,cundinamarca,2,oriental,GPS,U,4.39766067377,-73.95307061700,1681.00000000000,1670.00000000000
1600,25,cundinamarca,2,oriental,GPS,R,4.47353761813,-74.36111676110,2017.00000000000,2006.00000000000
1622,25,cundinamarca,2,oriental,GPS,R,5.53528900000,-74.30261500000,1190.00000000000,1179.00000000000
1628,25,cundinamarca,2,oriental,GPS,R,4.96107466163,-74.16330374320,2825.00000000000,2814.00000000000
1654,50,meta,2,oriental,GPS,U,4.16098219931,-73.62862973270,514.00000000000,503.00000000000
1676,50,meta,2,oriental,GPS,U,4.13231485837,-73.61763189710,418.00000000000,407.00000000000
1684,50,meta,2,oriental,GPS,U,4.13286124353,-73.61006349900,422.00000000000,411.00000000000
1686,50,meta,2,oriental,GPS,U,4.12724081686,-73.65279312580,500.00000000000,489.00000000000
1708,50,meta,2,oriental,GPS,U,4.16019122762,-73.64912599430,555.00000000000,544.00000000000
1738,50,meta,2,oriental,GPS,U,4.26074500000,-73.49638300000,423.00000000000,412.00000000000
1739,50,meta,2,oriental,GPS,U,4.25896300000,-73.50059100000,420.00000000000,409.00000000000
1744,50,meta,2,oriental,GPS,U,4.25850700000,-73.47725000000,430.00000000000,419.00000000000
1759,50,meta,2,oriental,GPS,R,3.24381212377,-74.02468775670,916.00000000000,905.00000000000
1773,50,meta,2,oriental,GPS,R,3.52388809850,-73.94242932390,574.00000000000,563.00000000000
1788,50,meta,2,oriental,GPS,R,3.33631796003,-71.81686652560,196.00000000000,207.00000000000
1789,50,meta,2,oriental,GPS,R,2.88677161983,-71.75992143520,173.00000000000,162.00000000000
1998,5,antioquia,3,central,GPS,U,7.86469749021,-76.61978459260,42.00000000000,31.00000000000
2104,5,antioquia,3,central,GPS,R,7.75756616677,-75.25013601870,90.00000000000,79.00000000000
2243,17,caldas,3,central,GPS,U,5.15719829505,-75.52168846380,1969.00000000000,1958.00000000000
2322,66,risaralda,3,central,GPS,U,4.81257441103,-75.73575007260,1344.00000000000,1355.00000000000
2349,66,risaralda,3,central,GPS,U,4.79995370020,-75.68470873390,1469.00000000000,1458.00000000000
2451,66,risaralda,3,central,GPS,U,5.07830428741,-75.95776755020,1557.00000000000,1546.00000000000
2512,63,quindio,3,central,GPS,U,4.52168774196,-75.71015130380,1363.00000000000,1352.00000000000
2748,73,tolima,3,central,GPS,U,4.16451899010,-74.86118456170,326.00000000000,315.00000000000
2794,73,tolima,3,central,GPS,R,4.18051668451,-74.97994663420,386.00000000000,375.00000000000
2814,73,tolima,3,central,GPS,R,3.94848232309,-74.87742298610,298.00000000000,287.00000000000
2858,41,huila,3,central,GPS,U,2.95484604714,-75.25801072300,527.00000000000,516.00000000000
2954,41,huila,3,central,GPS,R,2.18863159672,-76.07740612270,2034.00000000000,2023.00000000000
2961,18,caqueta,3,central,GPS,U,1.61891769384,-75.61125483720,279.00000000000,268.00000000000
2964,18,caqueta,3,central,GPS,U,1.61045630138,-75.62805376950,281.00000000000,270.00000000000
2975,18,caqueta,3,central,GPS,U,1.62349872184,-75.60096881100,382.00000000000,371.00000000000
2983,18,caqueta,3,central,GPS,U,1.61085105470,-75.57265889170,260.00000000000,249.00000000000
2992,18,caqueta,3,central,GPS,U,1.60696996639,-75.59995968470,282.00000000000,271.00000000000
2999,18,caqueta,3,central,GPS,U,2.13536543844,-74.75962039330,281.00000000000,270.00000000000
3017,18,caqueta,3,central,GPS,U,1.34752562742,-74.83989842570,234.00000000000,223.00000000000
3029,18,caqueta,3,central,GPS,U,1.27423309834,-75.51464538090,224.00000000000,213.00000000000
3040,18,caqueta,3,central,GAZ,R,1.69093700507,-74.45168843850,300.00000000000,289.00000000000
3050,18,caqueta,3,central,GPS,R,0.61485738025,-74.38420781130,193.00000000000,182.00000000000
3055,18,caqueta,3,central,GPS,R,0.34491129589,-74.09007209240,191.00000000000,180.00000000000
3058,18,caqueta,3,central,GPS,R,1.01394168913,-74.68922686550,208.00000000000,197.00000000000
3286,76,valle,4,pacifica,GPS,U,3.86631676353,-77.00679320730,24.00000000000,13.00000000000
3413,76,valle,4,pacifica,GPS,R,3.21821081405,-76.52953564000,978.00000000000,967.00000000000
3438,76,valle,4,pacifica,GPS,R,4.67471666319,-76.21798150320,1552.00000000000,1541.00000000000
3446,19,cauca,4,pacifica,GPS,U,2.43020973909,-76.61564635340,1741.00000000000,1730.00000000000
3474,19,cauca,4,pacifica,GPS,U,2.64025590359,-76.54220993010,1858.00000000000,1847.00000000000
3600,52,narino,4,pacifica,GPS,U,0.91788803289,-77.58096044280,2931.00000000000,2920.00000000000
3606,52,narino,4,pacifica,GPS,U,1.32199495987,-77.60180564240,1521.00000000000,1510.00000000000
3613,52,narino,4,pacifica,GPS,U,1.65536315559,-77.01021983740,1754.00000000000,1743.00000000000
3637,52,narino,4,pacifica,GPS,R,0.92661449650,-77.59087883170,3060.00000000000,3049.00000000000
3654,52,narino,4,pacifica,GPS,R,1.69691150709,-78.11796902990,49.00000000000,38.00000000000
3664,52,narino,4,pacifica,GPS,R,1.57300993641,-77.35686566470,1434.00000000000,1423.00000000000
3724,27,choco,4,pacifica,GPS,U,5.26454442713,-76.56220156360,90.00000000000,79.00000000000
3745,27,choco,4,pacifica,GPS,R,4.99421755841,-76.49553133100,99.00000000000,88.00000000000
3755,27,choco,4,pacifica,GPS,R,5.59199099962,-76.98870850320,35.00000000000,24.00000000000
3762,27,choco,4,pacifica,GPS,R,5.66853738301,-77.01913789280,50.00000000000,39.00000000000
3795,27,choco,4,pacifica,GPS,R,8.45212432754,-77.29378908020,30.00000000000,19.00000000000
3841,81,arauca,6,territorios nacionales,GPS,U,6.43802335985,-71.76096439630,380.00000000000,369.00000000000
3843,81,arauca,6,territorios nacionales,GPS,U,6.46717168704,-71.71864181570,318.00000000000,307.00000000000
3858,81,arauca,6,territorios nacionales,GPS,U,6.94753522071,-71.88524336810,230.00000000000,219.00000000000
3914,85,casanare,6,territorios nacionales,GPS,U,5.32089888858,-72.39929038120,346.00000000000,335.00000000000
3932,85,casanare,6,territorios nacionales,GPS,U,5.30695200899,-72.39779999970,324.00000000000,313.00000000000
3969,85,casanare,6,territorios nacionales,GPS,U,5.87637728465,-71.89353899650,281.00000000000,270.00000000000
3973,85,casanare,6,territorios nacionales,GPS,R,5.21292849365,-72.38855756350,257.00000000000,246.00000000000
3983,85,casanare,6,territorios nacionales,GPS,R,4.98493024731,-72.61898274690,262.00000000000,251.00000000000
3993,85,casanare,6,territorios nacionales,GPS,R,5.88014960176,-71.23067149940,138.00000000000,149.00000000000
4007,94,guainia,6,territorios nacionales,GPS,U,3.85986632065,-67.92266385600,106.00000000000,95.00000000000
4032,94,guainia,6,territorios nacionales,GPS,U,3.86404263755,-67.92175077910,112.00000000000,101.00000000000
4034,94,guainia,6,territorios nacionales,GPS,U,3.86470123273,-67.93597004330,88.00000000000,99.00000000000
4045,94,guainia,6,territorios nacionales,GPS,U,3.86569604895,-67.93010955170,87.00000000000,98.00000000000
4076,94,guainia,6,territorios nacionales,GPS,R,3.90669900000,-67.83075600000,104.00000000000,93.00000000000
4100,94,guainia,6,territorios nacionales,GPS,R,3.48242300000,-69.81836600000,131.00000000000,120.00000000000
4125,99,vichada,6,territorios nacionales,GPS,U,4.45230854522,-69.79599721230,173.00000000000,162.00000000000
4180,99,vichada,6,territorios nacionales,GPS,R,4.06572302727,-70.25416637420,164.00000000000,153.00000000000
4186,99,vichada,6,territorios nacionales,GPS,R,3.79164213268,-70.59597354720,140.00000000000,129.00000000000
4203,91,amazonas,6,territorios nacionales,GPS,U,-4.22310005259,-69.94678537630,67.00000000000,78.00000000000
4213,91,amazonas,6,territorios nacionales,GPS,U,-4.21323212611,-69.93856810020,90.00000000000,79.00000000000
4295,91,amazonas,6,territorios nacionales,GPS,R,-3.78583700000,-70.63141600000,82.00000000000,71.00000000000
4302,86,putumayo,6,territorios nacionales,GPS,U,1.15292436049,-76.65173710360,625.00000000000,614.00000000000
4326,86,putumayo,6,territorios nacionales,GPS,U,0.48580700478,-76.50027503860,266.00000000000,255.00000000000
4352,86,putumayo,6,territorios nacionales,GPS,R,1.08644845292,-76.68965019410,902.00000000000,891.00000000000
